"routeCode","busRegNo","serviceDate","schedDepart","schedArrive","headsign"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T11:30:00.000Z","2025-10-08T12:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T11:35:00.000Z","2025-10-08T12:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T11:40:00.000Z","2025-10-08T12:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T11:45:00.000Z","2025-10-08T12:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T11:50:00.000Z","2025-10-08T12:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T11:55:00.000Z","2025-10-08T12:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T12:00:00.000Z","2025-10-08T12:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T12:05:00.000Z","2025-10-08T12:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T12:10:00.000Z","2025-10-08T12:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T12:15:00.000Z","2025-10-08T13:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T12:20:00.000Z","2025-10-08T13:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T12:25:00.000Z","2025-10-08T13:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T12:30:00.000Z","2025-10-08T13:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T12:35:00.000Z","2025-10-08T13:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T12:40:00.000Z","2025-10-08T13:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T12:45:00.000Z","2025-10-08T13:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T12:50:00.000Z","2025-10-08T13:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T12:55:00.000Z","2025-10-08T13:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T13:00:00.000Z","2025-10-08T13:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T13:05:00.000Z","2025-10-08T13:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T13:10:00.000Z","2025-10-08T13:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T13:15:00.000Z","2025-10-08T14:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T13:20:00.000Z","2025-10-08T14:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T13:25:00.000Z","2025-10-08T14:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T13:30:00.000Z","2025-10-08T14:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T13:35:00.000Z","2025-10-08T14:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T13:40:00.000Z","2025-10-08T14:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T13:45:00.000Z","2025-10-08T14:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T13:50:00.000Z","2025-10-08T14:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T13:55:00.000Z","2025-10-08T14:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T14:00:00.000Z","2025-10-08T14:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T14:05:00.000Z","2025-10-08T14:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T14:10:00.000Z","2025-10-08T14:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T14:15:00.000Z","2025-10-08T15:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T14:20:00.000Z","2025-10-08T15:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T14:25:00.000Z","2025-10-08T15:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T14:30:00.000Z","2025-10-08T15:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T14:35:00.000Z","2025-10-08T15:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T14:40:00.000Z","2025-10-08T15:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T14:45:00.000Z","2025-10-08T15:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T14:50:00.000Z","2025-10-08T15:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T14:55:00.000Z","2025-10-08T15:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T15:00:00.000Z","2025-10-08T15:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T15:05:00.000Z","2025-10-08T15:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T15:10:00.000Z","2025-10-08T15:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T15:15:00.000Z","2025-10-08T16:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T15:20:00.000Z","2025-10-08T16:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T15:25:00.000Z","2025-10-08T16:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T15:30:00.000Z","2025-10-08T16:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T15:35:00.000Z","2025-10-08T16:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T15:40:00.000Z","2025-10-08T16:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T15:45:00.000Z","2025-10-08T16:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T15:50:00.000Z","2025-10-08T16:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T15:55:00.000Z","2025-10-08T16:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T16:00:00.000Z","2025-10-08T16:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T16:05:00.000Z","2025-10-08T16:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T16:10:00.000Z","2025-10-08T16:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T16:15:00.000Z","2025-10-08T17:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T16:20:00.000Z","2025-10-08T17:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T16:25:00.000Z","2025-10-08T17:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T16:30:00.000Z","2025-10-08T17:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T16:35:00.000Z","2025-10-08T17:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T16:40:00.000Z","2025-10-08T17:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T16:45:00.000Z","2025-10-08T17:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T16:50:00.000Z","2025-10-08T17:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T16:55:00.000Z","2025-10-08T17:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T17:00:00.000Z","2025-10-08T17:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T17:05:00.000Z","2025-10-08T17:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T17:10:00.000Z","2025-10-08T17:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T17:15:00.000Z","2025-10-08T18:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T17:20:00.000Z","2025-10-08T18:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T17:25:00.000Z","2025-10-08T18:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T17:30:00.000Z","2025-10-08T18:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T17:35:00.000Z","2025-10-08T18:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T17:40:00.000Z","2025-10-08T18:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T17:45:00.000Z","2025-10-08T18:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T17:50:00.000Z","2025-10-08T18:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T17:55:00.000Z","2025-10-08T18:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T18:00:00.000Z","2025-10-08T18:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T18:05:00.000Z","2025-10-08T18:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T18:10:00.000Z","2025-10-08T18:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T18:15:00.000Z","2025-10-08T19:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T18:20:00.000Z","2025-10-08T19:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T18:25:00.000Z","2025-10-08T19:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T18:30:00.000Z","2025-10-08T19:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T18:35:00.000Z","2025-10-08T19:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T18:40:00.000Z","2025-10-08T19:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T18:45:00.000Z","2025-10-08T19:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T18:50:00.000Z","2025-10-08T19:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T18:55:00.000Z","2025-10-08T19:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T19:00:00.000Z","2025-10-08T19:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T19:05:00.000Z","2025-10-08T19:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T19:10:00.000Z","2025-10-08T19:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T19:15:00.000Z","2025-10-08T20:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T19:20:00.000Z","2025-10-08T20:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T19:25:00.000Z","2025-10-08T20:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T19:30:00.000Z","2025-10-08T20:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T19:35:00.000Z","2025-10-08T20:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T19:40:00.000Z","2025-10-08T20:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T19:45:00.000Z","2025-10-08T20:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T19:50:00.000Z","2025-10-08T20:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T19:55:00.000Z","2025-10-08T20:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T20:00:00.000Z","2025-10-08T20:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T20:05:00.000Z","2025-10-08T20:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T20:10:00.000Z","2025-10-08T20:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T20:15:00.000Z","2025-10-08T21:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T20:20:00.000Z","2025-10-08T21:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T20:25:00.000Z","2025-10-08T21:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T20:30:00.000Z","2025-10-08T21:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T20:35:00.000Z","2025-10-08T21:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T20:40:00.000Z","2025-10-08T21:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T20:45:00.000Z","2025-10-08T21:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T20:50:00.000Z","2025-10-08T21:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T20:55:00.000Z","2025-10-08T21:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T21:00:00.000Z","2025-10-08T21:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T21:05:00.000Z","2025-10-08T21:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T21:10:00.000Z","2025-10-08T21:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T21:15:00.000Z","2025-10-08T22:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T21:20:00.000Z","2025-10-08T22:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T21:25:00.000Z","2025-10-08T22:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T21:30:00.000Z","2025-10-08T22:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T21:35:00.000Z","2025-10-08T22:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T21:40:00.000Z","2025-10-08T22:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T21:45:00.000Z","2025-10-08T22:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T21:50:00.000Z","2025-10-08T22:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T21:55:00.000Z","2025-10-08T22:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T22:00:00.000Z","2025-10-08T22:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T22:05:00.000Z","2025-10-08T22:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T22:10:00.000Z","2025-10-08T22:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T22:15:00.000Z","2025-10-08T23:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T22:20:00.000Z","2025-10-08T23:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T22:25:00.000Z","2025-10-08T23:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T22:30:00.000Z","2025-10-08T23:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T22:35:00.000Z","2025-10-08T23:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T22:40:00.000Z","2025-10-08T23:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T22:45:00.000Z","2025-10-08T23:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T22:50:00.000Z","2025-10-08T23:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T22:55:00.000Z","2025-10-08T23:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-08T00:00:00.000Z","2025-10-08T23:00:00.000Z","2025-10-08T23:45:00.000Z","Puttalam - Chilaw"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T05:00:00.000Z","2025-10-08T05:47:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T05:05:00.000Z","2025-10-08T05:52:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T05:10:00.000Z","2025-10-08T05:57:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T05:15:00.000Z","2025-10-08T06:02:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T05:20:00.000Z","2025-10-08T06:07:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T05:25:00.000Z","2025-10-08T06:12:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T05:30:00.000Z","2025-10-08T06:17:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T05:35:00.000Z","2025-10-08T06:22:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T05:40:00.000Z","2025-10-08T06:27:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T05:45:00.000Z","2025-10-08T06:32:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T05:50:00.000Z","2025-10-08T06:37:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T05:55:00.000Z","2025-10-08T06:42:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T06:00:00.000Z","2025-10-08T06:47:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T06:05:00.000Z","2025-10-08T06:52:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T06:10:00.000Z","2025-10-08T06:57:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T06:15:00.000Z","2025-10-08T07:02:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T06:20:00.000Z","2025-10-08T07:07:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T06:25:00.000Z","2025-10-08T07:12:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T06:30:00.000Z","2025-10-08T07:17:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T06:35:00.000Z","2025-10-08T07:22:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T06:40:00.000Z","2025-10-08T07:27:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T06:45:00.000Z","2025-10-08T07:32:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T06:50:00.000Z","2025-10-08T07:37:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T06:55:00.000Z","2025-10-08T07:42:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T07:00:00.000Z","2025-10-08T07:47:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T07:05:00.000Z","2025-10-08T07:52:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T07:10:00.000Z","2025-10-08T07:57:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T07:15:00.000Z","2025-10-08T08:02:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T07:20:00.000Z","2025-10-08T08:07:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T07:25:00.000Z","2025-10-08T08:12:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T07:30:00.000Z","2025-10-08T08:17:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T07:35:00.000Z","2025-10-08T08:22:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T07:40:00.000Z","2025-10-08T08:27:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T07:45:00.000Z","2025-10-08T08:32:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T07:50:00.000Z","2025-10-08T08:37:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T07:55:00.000Z","2025-10-08T08:42:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T08:00:00.000Z","2025-10-08T08:47:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T08:05:00.000Z","2025-10-08T08:52:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T08:10:00.000Z","2025-10-08T08:57:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T08:15:00.000Z","2025-10-08T09:02:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T08:20:00.000Z","2025-10-08T09:07:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T08:25:00.000Z","2025-10-08T09:12:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T08:30:00.000Z","2025-10-08T09:17:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T08:35:00.000Z","2025-10-08T09:22:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T08:40:00.000Z","2025-10-08T09:27:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T08:45:00.000Z","2025-10-08T09:32:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T08:50:00.000Z","2025-10-08T09:37:00.000Z","Hambantota - Tissamaharama"
"R010","NB-1006","2025-10-08T00:00:00.000Z","2025-10-08T08:55:00.000Z","2025-10-08T09:42:00.000Z","Hambantota - Tissamaharama"
